tony	22068	13159	290392812
farm	18806	15396	289537176
gear	10646	27179	289347634
shy	62908	4598	289250984
according	17050	16949	288980450
evil	30537	9440	288269280
purpose	26392	10920	288200640
bare	118996	2419	287851324
stream	16480	17430	287246400
anybody	48850	5877	287091450
tiny	28673	9996	286615308
nature	21261	13474	286470714
celebration	9048	31639	286269672
difficult	18483	15424	285081792
careful	33895	8403	284819685
fault	103507	2749	284540743
goodbye	30681	9268	284351508
texas	6684	42472	283882848
baseball	18093	15686	283806798
chase	30075	9429	283577175
connection	26046	10867	283041882
romantic	28835	9790	282294650
wash	55896	5049	282218904
smiling	44428	6351	282162228
respond	40465	6972	282121980
serve	11873	23737	281829401
officer	14461	19486	281787046
breath	38552	7301	281468152
steve	11164	25202	281355128
pride	24716	11364	280872624
herself	33236	8422	279913592
lazy	62980	4437	279442260
password	88706	3148	279246488
apparently	50791	5481	278385471
killer	21646	12856	278280976
forgive	53480	5199	278042520
connect	32631	8484	276841404
hollywood	12615	21931	276659565
eric	21499	12862	276520138
discount	12845	21496	276116120
throwing	36564	7548	275985072
ram	108671	2527	274611617
range	14378	19084	274389752
zone	19944	13744	274110336
subject	38040	7201	273926040
laptop	70415	3888	273773520
global	10807	25235	272714645
tattoo	26914	10129	272611906
numbers	18126	14919	270421794
pleasure	19077	14104	269062008
bread	23769	11312	268874928
martin	14800	18154	268679200
besides	69037	3890	268553930
drugs	37241	7210	268507610
several	11062	24265	268419430
rob	24036	11131	267544716
liking	36686	7275	266890650
remove	43158	6178	266630124
position	26643	10004	266536572
jimmy	15410	17281	266300210
blast	13369	19890	265909410
stayed	60036	4426	265719336
rat	128223	2072	265678056
sub	77952	3408	265660416
squad	25420	10447	265562740
bio	58395	4546	265463670
outfit	18992	13963	265185296
jose	38073	6939	264188547
followers	18711	14118	264161898
target	22482	11742	263983644
harry	26493	9964	263976252
tie	38444	6860	263725840
keys	19215	13714	263514510
delivery	20183	13055	263489065
dressed	28772	9137	262889764
village	20375	12898	262796750
surgery	25423	10333	262695859
dates	14497	18036	261467892
london	5673	46082	261423186
junior	22879	11421	261301059
effect	20480	12755	261222400
answered	28462	9147	260341914
drug	25521	10194	260161074
hunter	33953	7636	259265108
escape	20537	12616	259094792
doctors	27050	9574	258976700
fox	13783	18732	258183156
delete	204559	1262	258153458
smoking	41278	6250	257987500
threw	77146	3343	257899078
comfort	17605	14638	257701990
brian	17097	15035	257053395
reached	20560	12478	256547680
pressure	23794	10750	255785500
higher	15747	16203	255148641
shine	15638	16301	254915038
japan	19527	12990	253655730
lesson	27423	9248	253607904
fee	35556	7131	253549836
bird	19455	12987	252662085
yummy	20623	12150	250569450
claim	18179	13733	249652207
taught	28833	8647	249318951
shirts	18912	13169	249052128
apple	43625	5694	248400750
shoe	33408	7434	248355072
cookies	19986	12423	248286078
marks	28908	8583	248117364
whose	18873	13089	247028697
wind	15802	15632	247016864
teeth	39252	6292	246973584
flowers	20873	11828	246885844
mummy	156822	1573	246681006
twin	33060	7451	246330060
remix	12835	19188	246277980
butter	17871	13777	246208767
raised	18688	13118	245149184
batch	35861	6827	244823047
dine	43198	5666	244759868
obviously	54642	4458	243594036
faces	16135	15035	242589725
basic	29183	8307	242423181
eid	26717	9072	242376624
chose	35760	6745	241201200
weak	56226	4278	240534828
cares	54751	4392	240466392
shoulder	35615	6745	240223175
ups	35584	6743	239942912
emergency	21782	10979	239144578
barely	69006	3459	238691754
stands	25795	9230	238087850
easily	24785	9604	238035140
mountain	11422	20800	237577600
beast	28273	8399	237464927
racing	8618	27495	236951910
metro	26433	8960	236839680
punch	47051	5014	235913714
feature	7983	29487	235394721
gain	27543	8542	235272306
limit	28510	8235	234779850
thai	46753	5020	234700060
asks	30030	7814	234654420
tablet	43688	5365	234386120
peter	17974	13022	234057428
sucks	142923	1635	233679105
built	13030	17779	231660370
negative	37292	6202	231284984
proof	33219	6950	230872050
sport	16312	14140	230651680
access	10234	22519	230459446
messenger	86144	2673	230262912
marry	57475	3999	229842525
freedom	12205	18803	229490615
arrived	9536	24026	229111936
covers	20661	11085	229027185
battery	41657	5493	228821901
jeans	42626	5347	227921222
ocean	13600	16753	227840800
testing	20223	11232	227144736
solve	29253	7756	226886268
saves	56235	4034	226851990
sits	77793	2910	226377630
foundation	9086	24859	225868874
plaza	24975	9035	225649125
diwali	46515	4851	225644265
doc	56884	3965	225545060
murder	17152	13146	225480192
george	10551	21270	224419770
custom	12273	18260	224104980
freaking	83404	2682	223689528
article	7335	30403	223006005
naked	50012	4452	222653424
bow	34333	6473	222237509
deliver	22954	9679	222171766
earn	15429	14386	221961594
related	22277	9963	221945751
appointment	33033	6710	221651430
exercise	14697	15036	220984092
mrs	29754	7405	220328370
delicious	4445	49527	220147515
crash	14659	14999	219870341
speaker	21727	10115	219768605
ears	33176	6623	219724648
military	10725	20467	219508575
conference	6679	32859	219465261
reserve	15347	14297	219416059
themselves	12506	17474	218529844
language	29668	7365	218504820
salad	15555	14042	218423310
treated	29140	7467	217588380
scott	11440	18984	217176960
ear	48159	4507	217052613
it'll	46237	4693	216990241
resort	12937	16749	216681813
extremely	21300	10169	216599700
speech	16455	13154	216449070
dubai	17218	12571	216447478
further	11497	18792	216051624
upper	17869	12088	216000472
wide	22228	9673	215011444
caring	38589	5564	214709196
spell	66818	3209	214418962
begins	7335	29227	214380045
chatting	43097	4965	213976605
coz	122958	1740	213946920
multiple	19222	11112	213594864
curious	26478	8064	213518592
rap	48164	4433	213511012
beef	19662	10857	213470334
chances	13608	15683	213414264
shorts	40982	5207	213393274
patient	24747	8617	213244899
treats	13406	15897	213115182
annoying	93323	2272	212029856
sms	147945	1432	211857240
nite	49506	4279	211836174
sean	27279	7762	211739598
dawn	38598	5479	211478442
sets	14375	14701	211326875
sort	30759	6869	211283571
maria	43545	4848	211106160
hike	43605	4841	211091805
valley	8033	26252	210882316
lovers	10099	20754	209594646
rare	16316	12831	209350596
ghost	29741	7038	209317158
couch	45550	4594	209256700
orders	12545	16671	209137695
swing	15455	13502	208673410
french	14678	14195	208354210
upcoming	3832	54223	207782536
sand	30722	6756	207557832
rid	31778	6518	207129004
united	7466	27703	206830598
balls	31558	6552	206768016
they'll	18934	10920	206759280
fruit	16046	12857	206303422
awake	56431	3654	206198874
jealous	68349	3014	206003886
spoke	19511	10548	205802028
payment	53211	3867	205766937
breaks	24322	8437	205204714
dishes	20326	10077	204825102
silent	37277	5485	204464345
path	16314	12524	204316536
facts	17570	11626	204268820
thomas	15714	12994	204187716
quote	17141	11908	204115028
states	9314	21888	203864832
champion	8655	23542	203756010
strength	12723	15987	203402601
rights	9123	22286	203315178
reminder	8337	24367	203147679
rise	13244	15333	203070252
stone	14184	14307	202930488
diamond	20123	10083	202900209
provide	12091	16725	202221975
chair	28687	7040	201956480
confirm	48056	4194	201546864
file	47090	4276	201356840
knowledge	12410	16219	201277790
pieces	14354	13983	200711982
inbox	31118	6450	200711100
pets	14182	14133	200434206
graduate	30931	6480	200432880
auto	64683	3098	200387934
rolling	14209	14083	200105347
jazz	13755	14530	199860150
select	15724	12701	199710524
pork	30944	6449	199557856
younger	28772	6932	199447504
possibly	21838	9128	199337264
tournament	9387	21217	199163979
blessing	22677	8766	198786582
mirror	29685	6686	198473910
yoga	13186	15033	198225138
bridge	13263	14913	197791119
plane	17834	11088	197743392
drew	31887	6190	197380530
snack	16959	11633	197284047
bee	46076	4274	196928824
admit	44473	4426	196837498
lane	22223	8848	196629104
passing	18944	10354	196146176
branch	22638	8664	196135632
fame	13267	14779	196072993
singer	18416	10635	195854160
throughout	6898	28388	195820424
cricket	14489	13496	195543544
passes	11547	16816	194174352
yum	38517	5028	193663476
eight	14289	13549	193601661
becoming	11499	16803	193217697
chilling	51480	3749	192998520
grown	25189	7617	191864613
linda	57094	3353	191436182
sip	58563	3266	191266758
neither	41617	4591	191063647
metal	18102	10537	190740774
fishing	12046	15826	190639996
released	6093	31271	190534203
stops	27481	6931	190470811
yrs	55075	3456	190339200
rule	20132	9450	190247400
recipe	4614	41201	190101414
jackson	11532	16473	189966636
began	16199	11718	189819882
fave	23902	7939	189757978
hip	19862	9515	188986930
edition	4528	41733	188967024
finds	19327	9735	188148345
kidding	64932	2892	187783344
families	5532	33897	187518204
pushing	28588	6553	187337164
zero	24653	7596	187264188
knife	33942	5505	186850710
disney	10293	18149	186807657
successful	9003	20712	186470136
society	9305	20028	186360540
inspiration	9292	20049	186295308
answering	27635	6740	186259900
hiring	19224	9676	186011424
sauce	15204	12147	184682988
parent	24442	7554	184634868
suggest	22107	8330	184151310
praying	22102	8324	183977048
chips	23656	7777	183972712
tries	38006	4838	183873028
steal	30493	6029	183842297
clip	9467	19402	183678734
flower	25148	7303	183655844
matters	18385	9965	183206525
grey	21229	8626	183121354
kicks	11909	15376	183112784
warning	18529	9874	182955346
regret	35377	5161	182580697
usual	20683	8826	182548158
adult	22531	8097	182433507
nurse	29016	6275	182075400
gal	84556	2150	181795400
slightly	33390	5424	181107360
bryan	21666	8358	181084428
mac	22173	8161	180953853
updates	5181	34911	180873891
recording	13635	13256	180745560
creative	7275	24839	180703725
kicking	15305	11792	180476560
personality	36418	4951	180305518
simon	28971	6220	180199620
planet	11350	15851	179908850
application	17697	10161	179819217
understanding	18807	9551	179625657
condition	18692	9606	179555352
promised	28861	6221	179544281
universe	15771	11357	179111247
paris	13665	13107	179107155
cheap	23530	7587	178522110
crime	12296	14501	178304296
chief	10285	17329	178228765
tail	33540	5313	178198020
customers	5422	32854	178134388
robert	13318	13360	177928480
drag	30580	5810	177669800
ultimate	7411	23893	177071023
emily	30829	5741	176989289
row	12751	13870	176856370
advantage	11259	15668	176406012
blocked	71351	2463	175737513
rent	40927	4281	175208487
trash	42363	4127	174832101
horror	24511	7129	174738919
theater	12020	14526	174602520
teaching	13391	13038	174591858
mint	43010	4056	174448560
finals	14563	11977	174421051
bid	19135	9115	174415525
kelly	11829	14734	174288486
rep	25887	6732	174271284
incredible	4322	40305	174198210
actual	35585	4885	173832725
magazine	4016	43283	173824528
folks	5579	31136	173707744
vet	29964	5793	173581452
debut	7356	23577	173432412
galaxy	20604	8391	172888164
rey	63926	2699	172536274
dropping	17924	9615	172339260
monthly	18477	9314	172094778
sight	17473	9843	171986739
gaming	18825	9129	171853425
emotional	27741	6177	171356157
hook	24999	6852	171293148
wrap	18042	9488	171182496
adventure	9761	17531	171120091
stronger	19999	8555	171091445
darling	53928	3165	170682120
dish	11297	15108	170675076
teams	7129	23935	170632615
edge	17300	9855	170491500
diego	14583	11667	170139861
blind	24043	7074	170080182
vid	32872	5173	170046856
kitty	31875	5332	169957500
audio	27162	6251	169789662
knock	33808	5020	169716160
golf	7660	22153	169691980
rough	29615	5724	169516260
canada	7048	24039	169426872
lap	37721	4488	169291848
boat	13658	12388	169195304
yard	18305	9232	168991760
uses	20196	8348	168596208
bars	14161	11892	168402612
subscribe	11083	15164	168062612
terrible	31198	5385	168001230
forced	22164	7576	167914464
glasses	31799	5280	167898720
muslim	18932	8861	167756452
include	9317	17992	167631464
entered	6732	24840	167222880
visiting	9320	17931	167116920
pulling	35444	4712	167012128
sore	71236	2339	166621004
term	16434	10134	166542156
adding	16797	9904	166357488
mumbai	28801	5771	166210571
swim	17571	9441	165887811
xxx	49930	3317	165617810
trick	13266	12474	165480084
bon	36008	4585	165096680
digital	8572	19190	164496680
singh	28042	5865	164466330
sexual	27070	6074	164423180
wings	18423	8918	164296314
prepared	11724	14000	164136000
plate	21258	7717	164047986
tower	17295	9483	164008485
union	10146	16151	163868046
sgt	43672	3748	163682656
bali	62503	2612	163257836
brandon	24563	6646	163245698
hiding	30575	5336	163148200
beats	12847	12665	162707255
frank	16404	9915	162645660
fries	25903	6263	162230489
kinds	24101	6730	162199730
depends	59887	2708	162173996
hurting	73426	2205	161904330
bond	20665	7832	161848280
clock	20766	7787	161704842
rude	85594	1882	161087908
dame	49799	3228	160751172
percent	16839	9522	160340958
lyrics	28757	5573	160262761
figured	50870	3150	160240500
nicole	30322	5284	160221448
horrible	45538	3518	160202684
prime	12551	12725	159711475
supporting	7479	21346	159646734
plastic	28425	5613	159549525
perform	7456	21381	159416736
clue	27504	5790	159248160
bonus	13405	11879	159237995
director	8006	19880	159159280
regarding	17931	8875	159137625
bites	39506	4026	159051156
skip	29139	5456	158982384
cookie	16110	9842	158554620
sunshine	8716	18170	158369720
sometime	42885	3690	158245650
stood	31419	5036	158226084
locked	31981	4941	158018121
bible	13373	11810	157935130
announce	4623	34122	157746006
bud	27070	5820	157547400
captain	13003	12114	157518342
background	25309	6211	157194199
mud	37337	4206	157039422
michelle	18689	8398	156950222
booth	6493	24089	156409877
fried	18702	8348	156124296
rally	9972	15640	155962080
written	13814	11288	155932432
hunt	11117	13984	155460128
oct	13360	11620	155243200
tee	21074	7360	155104640
cheat	56374	2749	154972126
physical	19421	7971	154804791
suicide	31670	4879	154517930
client	20017	7714	154411138
mixed	19920	7745	154280400
characters	15716	9799	154001084
transfer	47048	3273	153988104
department	8926	17226	153759276
scenes	5841	26237	153250317
lonely	42241	3621	152954661
wins	6595	23191	152944645
shock	23737	6443	152937491
blessings	13508	11315	152843020
fitness	5020	30424	152728480
duck	22408	6810	152598480
xbox	33292	4575	152310900
hood	24607	6189	152292723
precious	16443	9257	152212851
instagram	31275	4856	151871400
loan	31116	4862	151285992
powerful	7669	19723	151255687
treatment	11301	13384	151252584
nails	32322	4673	151040706
karen	31374	4814	151034436
toys	12800	11785	150848000
mug	31093	4848	150738864
touching	28258	5332	150671656
scream	35064	4292	150494688
billy	11821	12702	150150342
nervous	38594	3890	150130660
apologize	32608	4604	150127232
poster	13946	10729	149626634
survey	10221	14626	149492346
hint	16190	9229	149417510
clash	26167	5699	149125733
crap	60028	2481	148929468
thus	37449	3972	148747428
bug	42124	3527	148571348
annual	5138	28804	147994952
breast	12899	11457	147783843
pissed	134591	1098	147780918
labor	10878	13548	147375144
massage	35314	4173	147365322
bomb	24367	6041	147201047
seats	8233	17872	147140176
centre	6757	21763	147052591
admin	55455	2649	146900295
awkward	44643	3290	146875470
shadow	21319	6880	146674720
hangout	36915	3970	146552550
bills	18447	7943	146524521
cheating	53016	2762	146430192
grateful	9295	15743	146331185
depression	34175	4278	146200650
hung	58104	2509	145782936
guilty	17454	8342	145601268
episodes	8451	17215	145483965
justice	8570	16938	145158660
donald	8797	16493	145088921
downtown	7444	19481	145016564
cherry	21216	6817	144629472
sweat	21964	6580	144523120
resume	26072	5539	144412808
presents	8533	16924	144412492
booking	13835	10435	144368225
desk	18351	7861	144257211
demand	9896	14553	144016488
slide	36487	3941	143795267
guns	15076	9533	143719508
bra	84251	1705	143647955
solid	18197	7894	143647118
pocket	26613	5387	143364231
electric	14870	9637	143302190
cap	23055	6214	143263770
fixed	30285	4726	143126910
bacon	12257	11672	143063704
pad	62219	2295	142792605
weekly	8817	16171	142579707
salon	25677	5552	142558704
bin	36492	3906	142537752
nail	24741	5755	142384455
apps	19293	7380	142382340
gap	26323	5399	142117877
display	8818	16094	141916892
dot	41638	3405	141777390
clearly	24344	5821	141706424
stole	33699	4202	141603198
ski	18645	7594	141590130
legal	17250	8200	141450000
sample	18916	7476	141416016
gray	23590	5993	141374870
soup	12155	11614	141168170
florida	6557	21523	141126311
talented	9645	14609	140903805
keyboard	47873	2930	140267890
hubby	67969	2061	140084109
mayor	15323	9131	139914313
nap	47779	2926	139801354
dealing	23975	5830	139774250
joey	20811	6699	139412889
signal	65665	2123	139406795
belly	20803	6699	139359297
shell	29650	4700	139355000
mode	30811	4516	139142476
eggs	14227	9769	138983563
failed	23046	6030	138967380
flip	25983	5344	138853152
ages	13776	10075	138793200
benefits	7099	19541	138721559
pastor	15770	8796	138712920
closes	19027	7264	138212128
overnight	10299	13414	138150786
cutie	39083	3532	138041156
nasty	48219	2861	137954559
distance	27184	5066	137714144
fourth	10149	13543	137447907
stores	5940	23060	136976400
cartoon	16042	8531	136854302
kissing	86211	1585	136644435
aware	14883	9179	136611057
guru	41653	3275	136413575
uniform	41827	3253	136063231
venue	10602	12831	136034262
acts	20033	6787	135963971
phil	16761	8105	135847905
familiar	18981	7148	135676188
crowd	6249	21710	135665790
clinic	18745	7236	135638820
improve	8650	15664	135493600
impossible	19471	6954	135401334
eventually	22747	5936	135026192
activity	14940	9037	135012780
marketing	9068	14886	134986248
costume	10349	13042	134971658
fort	9876	13666	134965416
charlie	13690	9852	134873880
pen	41980	3210	134755800
exclusive	2425	55534	134669950
cuts	16523	8139	134480697
apartment	28072	4780	134184160
jacob	41868	3198	133893864
offers	4347	30797	133874559
solution	12521	10688	133824448
homework	55590	2404	133638360
thin	32825	4062	133335150
lion	16229	8209	133223861
boots	13999	9492	132878508
silly	26723	4970	132813310
vehicle	7645	17353	132663685
volleyball	17416	7612	132570592
options	8141	16264	132405224
porn	70219	1881	132081939
describe	17619	7495	132054405
bother	65585	2011	131891435
taco	20844	6308	131483952
launch	5009	26235	131411115
salt	13780	9503	130951340
painting	13298	9844	130905512
panda	33027	3962	130852974
bros	27260	4798	130793480
mistakes	19581	6677	130742337
react	36654	3560	130488240
sandwich	12712	10264	130475968
otherwise	21398	6094	130399412
circle	18542	7031	130368802
pages	14558	8955	130366890
jessica	19441	6705	130351905
inform	43308	3004	130097232
caused	13881	9367	130023327
tiger	14252	9116	129921232
views	6919	18777	129918063
fest	7117	18245	129849665
korean	26308	4934	129803672
mexico	11272	11508	129718176
emma	28175	4579	129013325
bedroom	20032	6435	128905920
packed	9388	13726	128859688
juan	33878	3803	128838034
suddenly	27177	4739	128791803
cuddle	63557	2026	128766482
tons	13723	9377	128680571
secrets	14832	8670	128593440
jar	49035	2621	128520735
fights	21036	6089	128088204
chain	23075	5547	127997025
abroad	24887	5136	127819632
banana	28283	4514	127669462
images	8919	14290	127452510
eats	30876	4123	127301748
services	5434	23394	127122996
she'll	29867	4253	127024351
relationships	19911	6375	126932625
mob	48811	2596	126713356
idol	92509	1369	126644821
smith	5705	22174	126502670
pushed	37291	3392	126491072
bunny	22756	5553	126364068
basket	25031	5041	126181271
drops	14531	8667	125940177
expecting	16111	7800	125665800
thick	35129	3563	125164627
although	26688	4684	125006592
visa	26094	4789	124964166
deals	4364	28595	124788580
charles	12040	10309	124120360
flow	15562	7975	124106950
rolls	21152	5864	124035328
burning	13259	9350	123971650
searching	13525	9140	123618500
studying	18196	6792	123587232
certificate	20414	6054	123586356
deserves	14137	8737	123514969
romance	22055	5587	123221285
shane	24866	4943	122912638
tension	79112	1553	122860936
destiny	27428	4474	122712872
passion	8347	14671	122458837
island	14027	8724	122371548
quarter	12024	10107	121526568
degree	14864	8171	121453744
demo	19649	6161	121057489
concern	28175	4287	120786225
fancy	9884	12208	120663872
jumping	17136	7040	120637440
arrested	7152	16820	120296640
deck	13548	8879	120292692
vision	9778	12284	120112952
tube	33467	3579	119778393
greet	12534	9553	119737302
cape	16488	7245	119455560
streak	30875	3864	119301000
tongue	37884	3144	119107296
normally	28803	4133	119042799
richard	10860	10952	118938720
lisa	15505	7667	118876835
cruz	24340	4855	118170700
miami	6836	17279	118119244
hidden	11809	9977	117818393
goodness	10715	10994	117800710
rocking	8205	14341	117667905
prices	6741	17437	117542817
progress	8100	14497	117425700
agency	29383	3996	117414468
smash	26764	4381	117253084
army	29470	3966	116878020
homes	6644	17568	116721792
mask	28234	4134	116719356
basin	96618	1208	116714544
beating	19062	6122	116697564
korea	16692	6989	116660388
rip	45451	2563	116490913
charger	62683	1857	116402331
foster	8347	13942	116373874
coaching	21448	5421	116269608
bands	7703	15076	116130428
average	12719	9123	116035437
flag	11884	9758	115964072
fought	20746	5588	115928648
disappointed	27422	4225	115857950
steven	17717	6538	115833746
boom	23593	4897	115534921
counting	9548	12067	115215716
property	10857	10599	115073343
empty	18986	6058	115017188
tale	26857	4281	114974817
cab	36035	3181	114627335
pulls	61657	1859	114620363
tweet	7216	15865	114481840
charged	9258	12303	113901174
crown	12283	9270	113863410
momma	54606	2084	113798904
manage	20024	5678	113696272
slept	59069	1922	113530618
valentine	14379	7894	113507826
content	9311	12163	113249693
nike	17184	6586	113173824
patrick	13050	8668	113117400
stopping	14521	7788	113089548
brave	10149	11112	112775688
patience	13564	8308	112689712
hopes	13394	8412	112670328
damage	14354	7839	112521006
drivers	8240	13634	112344160
exams	25369	4424	112232456
reunion	17108	6551	112074508
types	14900	7514	111958600
defense	13233	8458	111924714
photography	5083	21991	111780253
highway	9609	11602	111483618
fiesta	35823	3112	111481176
inch	18100	6150	111315000
troops	18659	5953	111077027
louis	8725	12711	110903475
crystal	20056	5529	110889624
civil	14854	7463	110855402
rainbow	14736	7516	110755776
iron	39554	2788	110276552
joseph	17073	6458	110257434
user	20479	5377	110115583
groups	10588	10395	110062260
twins	20061	5473	109793853
potato	18267	6006	109711602
directly	10691	10244	109518604
grave	44849	2441	109476409
struggle	15264	7169	109427616
dangerous	11195	9763	109296785
wise	24600	4433	109051800
dope	20257	5382	109023174
highest	9342	11669	109011798
roof	12823	8498	108969854
crack	22383	4868	108960444
relate	17956	6037	108400372
heck	27936	3880	108391680
shown	9215	11736	108147240
timing	25929	4170	108123930
modern	8910	12134	108113940
laughs	26015	4155	108092325
hack	39045	2767	108037515
jen	40033	2695	107888935
sake	33015	3267	107860005
itself	9977	10797	107721669
plant	11732	9176	107652832
fellow	6432	16730	107607360
danny	17648	6095	107564560
forest	12629	8516	107548564
touched	21493	4995	107357535
fabulous	5218	20545	107203810
explore	6165	17374	107110710
signs	8101	13219	107087119
giveaway	3036	35259	107046324
bella	29907	3570	106767990
waking	26436	4037	106722132
skate	21358	4994	106661852
emotions	23015	4631	106582465
johnny	14310	7447	106566570
continued	11217	9491	106460547
seemed	28985	3670	106374950
japanese	12472	8528	106361216
stays	24264	4378	106227792
rick	12397	8559	106105923
sue	30774	3447	106077978
dial	26336	4027	106055072
easter	3948	26801	105810348
dig	16278	6487	105595386
delay	17604	5993	105500772
ford	8284	12724	105405616
facing	9981	10552	105319512
abuse	15624	6732	105180768
bowling	15470	6796	105134120
leading	6588	15953	105098364
ruin	37540	2789	104699060
grew	20851	5019	104651169
childhood	10604	9851	104460004
sleepy	56849	1837	104431613
rooms	13037	8010	104426370
boot	15757	6627	104421639
insurance	15966	6530	104257980
christ	5759	18097	104220623
virgin	27510	3777	103905270
blush	71847	1446	103890762
increase	8269	12549	103767681
cancel	45806	2264	103704784
records	5188	19972	103614736
cop	19312	5365	103608880
jokes	31658	3271	103553318
former	3320	31163	103461160
showers	4976	20792	103460992
frozen	11722	8824	103434928
halloween	2116	48875	103419500
perfectly	13908	7433	103378164
sec	55286	1868	103274248
aim	26964	3830	103272120
valid	11414	9047	103262458
dip	17340	5947	103120980
whom	14970	6872	102873840
prison	10759	9558	102834522
victory	5390	19064	102754960
leo	33159	3092	102527628
chip	15815	6461	102180715
jumped	27111	3768	102154248
kings	7083	14422	102151026
xx	11593	8809	102122737
jet	16361	6234	101994474
garage	13300	7664	101931200
weekends	13258	7688	101927504
pal	44390	2295	101875050
xmas	17220	5914	101839080
studies	17400	5852	101824800
chick	27804	3660	101762640
outta	47699	2133	101741967
tel	66580	1528	101734240
insane	16842	6038	101691996
sony	24221	4198	101679758
highly	9093	11162	101496066
matthew	13807	7346	101426222
muscle	12330	8225	101414250
tops	18819	5376	101170944
relaxing	11027	9173	101150671
direction	10643	9494	101044642
belt	14706	6869	101015514
stadium	3971	25394	100839574
reminds	20782	4848	100751136
hates	62047	1623	100702281
kindly	21472	4689	100682208
shades	15153	6639	100600767
streets	9085	11071	100580035
personally	18787	5351	100529237
suppose	62237	1611	100263807
prom	26847	3733	100219851
choices	10582	9466	100169212
ability	11129	8985	99994065
finishing	13134	7604	99870936
lifetime	7208	13828	99672224
hunting	10336	9606	99287616
divas	35863	2764	99125332
strike	12115	8166	98931090
split	18971	5207	98781997
rio	13628	7240	98666720
proper	15018	6568	98638224
devil	19423	5077	98610571
election	5907	16686	98564202
technology	5089	19319	98314391
cried	53369	1841	98252329
survive	12286	7997	98251142
dean	17975	5463	98197425
ordered	14462	6790	98196980
jennifer	10019	9789	98075991
sheet	21815	4483	97796645
cc	52598	1859	97779682
immediately	11398	8575	97737850
echo	40087	2438	97732106
bucks	15372	6353	97658316
replace	17343	5628	97606404
sydney	5836	16721	97583756
fuel	10119	9625	97395375
exchange	11714	8312	97366768
expert	8157	11910	97149870
core	10967	8850	97057950
trees	9761	9936	96985296
grabbed	39003	2483	96844449
obama	3735	25927	96837345
settle	22580	4283	96710140
philippines	10627	9099	96695073
spots	6748	14326	96671848
charges	9596	10060	96535760
rides	13118	7357	96509126
sri	25805	3739	96484895
blake	12885	7488	96482880
ourselves	7098	13583	96412134
arrive	9571	10050	96188550
worries	20133	4772	96074676
honda	14913	6437	95994981
massive	5090	18831	95849790
noise	14846	6447	95712162
anxiety	30823	3104	95674592
pole	21870	4372	95615640
promote	12518	7634	95562412
birds	9589	9960	95506440
packing	17746	5377	95420242
clan	90652	1052	95365904
teddy	27208	3489	94928712
voting	3768	25193	94927224
wave	12363	7678	94923114
rape	32516	2918	94881688
exact	26062	3636	94761432
hilarious	8672	10925	94741600
connected	10346	9150	94665900
dye	66034	1433	94626722
impact	6046	15627	94480842
bake	15738	5975	94034550
task	14783	6354	93931182
jerry	13897	6758	93915926
shed	20261	4635	93909735
filling	11183	8387	93791821
we'd	8118	11549	93754782
sandy	13021	7199	93738179
theatre	4246	22069	93704974
vegas	3511	26678	93666458
sticker	19485	4807	93664395
lemon	13215	7070	93430050
skating	24350	3832	93309200
roads	6434	14502	93305868
repeat	14565	6398	93186870
knee	25643	3624	92930232
dies	30721	3024	92900304
upgrade	14160	6556	92832960
hannah	31652	2925	92582100
install	30332	3045	92360940
achieve	7245	12705	92047725
highlights	3414	26914	91884396
cole	17482	5255	91867910
grocery	15236	6023	91766428
tape	15969	5737	91614153
praise	9808	9315	91361520
activities	6670	13681	91252270
monkey	16391	5560	91133960
cycle	13237	6874	90991138
strange	16707	5425	90635475
booty	35455	2556	90622980
jean	26098	3467	90481766
accepted	16097	5618	90432946
coast	2979	30348	90406692
breathe	19477	4633	90236941
pig	22614	3989	90207246
flavor	7921	11381	90148901
factory	11053	8143	90004579
mothers	8358	10768	89998944
offered	9721	9253	89948413
remain	6151	14618	89915318
lime	23843	3771	89911953
fund	7482	12015	89896230
pounds	9490	9441	89595090
peanut	11844	7563	89576172
despite	8541	10483	89535303
parade	8734	10250	89523500
peek	3860	23188	89505680
cage	24494	3651	89427594
california	3580	24948	89313840
detail	17048	5238	89297424
terminal	18105	4930	89257650
disease	7461	11963	89255943
afford	18394	4845	89118930
desire	12668	7034	89106712
elementary	13757	6471	89021547
snacks	12432	7158	88988256
dallas	5102	17394	88744188
cheers	4818	18416	88728288
unfortunately	11573	7661	88660753
swap	27326	3244	88645544
catching	10818	8182	88512876
ole	28481	3106	88461986
batman	16083	5493	88343919
blanket	28488	3096	88198848
prank	40586	2172	88152792
offering	4158	21147	87929226
expensive	14549	6036	87817764
cops	23788	3688	87730144
newest	3241	27066	87720906
ruby	25468	3444	87711792
jones	4955	17679	87599445
wheel	11281	7763	87574403
humans	12175	7186	87489550
sides	15376	5689	87474064
ours	12165	7189	87454185
bone	15447	5650	87275550
attached	17315	5040	87267600
madison	13965	6239	87127635
sadly	23544	3700	87112800
stephen	8778	9915	87033870
throwback	7014	12404	87001656
fri	20006	4342	86866052
wood	16753	5183	86830799
grill	5982	14496	86715072
carlos	23260	3725	86643500
source	7619	11366	86597554
slip	31021	2790	86548590
deleted	49433	1750	86507750
casino	9641	8971	86489411
alarm	26927	3202	86220254
debate	5457	15776	86089632
aid	12668	6787	85977716
wore	17850	4816	85965600
pies	31803	2703	85963509
signing	5570	15427	85928390
panic	24885	3450	85853250
